urls,phishing,domain,ip,at,length_url,depth_url,double_slash,http_https,shortening_services,hyphen,dns,age_domain,end_period_domain,country
https://cloudflare-ipfs.com/ipfs/bafybeifbnjzkugdyoe222o4e5iciaeh7ycin7g4bt7docsvja3orcfs7va/fref5.html,1,cloudflare-ipfs.com,1,0,103,3,0,0,0,1,1,6.0,2032-05,Australia
http://comicbook.com/blog/category/batman-vs-superman?utm_campaign=rbm&utm_medium=popularcat3&utm_source=home,0,comicbook.com,1,0,109,3,0,0,0,0,1,29.0,2026-05,South_Africa
http://pornsharing.com/big-boobed-latina-mom-isis-love-shows-her-assets-after-interview_v78728,0,pornsharing.com,1,0,94,1,0,0,0,0,1,21.0,2024-10,China
https://3-89-127-58.cprapid.com/dpd/update6.php?ykqab0gsmfzct1mbn9p7,1,3-89-127-58.cprapid.com,1,0,68,2,0,0,0,1,1,5.0,2030-05,Russia
http://techcrunch.com/2015/05/06/work-management-platform-wrike-raises-15m-series-b-round/,0,techcrunch.com,1,0,90,5,0,0,0,0,1,19.0,2025-06,Spain
https://medium.com/@nathancoppedge/excellent-article-genius-typology-4e1a8317457e?source=has-recommended,0,medium.com,1,1,104,2,0,0,0,0,1,26.0,2025-05,Australia
https://jhasus.bond,1,jhasus.bond,0,0,19,0,0,0,0,0,0,0.0,2025-08,Canada
http://extratorrent.cc/torrent/4189343/Paul+Anka+-+His+All+Time+Greatest+Hits+%2830th+Anniversary%29+%281989%29+%7BFLAC%7D+vtwin88cube.html,0,extratorrent.cc,0,0,139,3,0,0,0,0,0,13.0,2024-12,Argentina
http://hollywoodlife.com/2014/07/22/nicki-minaj-august-alsina-listen-no-love-remix/,0,hollywoodlife.com,1,0,83,5,0,0,0,0,1,24.0,2025-09,Canada
http://extratorrent.cc/torrent/4189367/Martin+Gardner+-+I+Misteri+della+Magia+Matematica%2C+%5BPdf+-+Ita%5D+%5B+%5D.html,0,extratorrent.cc,0,0,120,3,0,0,0,0,0,13.0,2024-12,Italy
https://metamaskwaletextnsun--sso.webflow.io,1,metamaskwaletextnsun--sso.webflow.io,1,0,44,0,0,0,0,1,1,11.0,2028-05,South_Africa
http://extratorrent.cc/torrent_download/4189876/Fantasy+Creature+Bundle+-+AARON+BLAISE.torrent,0,extratorrent.cc,0,0,94,3,0,0,0,0,0,13.0,2024-12,Japan
http://stackoverflow.com/questions/208105/how-to-remove-a-property-from-a-javascript-object,0,stackoverflow.com,1,0,91,3,0,0,0,0,1,20.0,2025-02,Mexico
https://bajjsllo.top/i/,1,bajjsllo.top,1,0,23,2,0,0,0,0,1,0.0,2025-08,Belarus
https://docs.google.com/presentation/d/e/2PACX-1vRaLCjOVlfOHqhg-W8hJeWPmGh1zAtaTmGb1mB-B4tOw6sMderGIw6yIs2D6hXASfDCefC6K8INBlRa/pub?start=true&amp;loop=true&amp;delayms=1000,1,docs.google.com,1,0,173,5,0,0,0,0,1,26.0,2028-09,Australia
http://fazenda.gov.br/institucional/legislacao/2013/portaria-no-573-de-06-de-dezembro-de-2013-1/?searchterm=ministro,0,fazenda.gov.br,0,0,116,5,0,0,0,0,0,29.0,,Canada
https://twitter.com/share?text=%26quot%3B%D0%91%D0%B5%D0%BB%D1%8B%D0%B5+%D0%B4%D0%B5%D0%BC%D0%BE%D0%BD%D1%8B%26quot%3B+%D0%BD%D0%B0+%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%B8%D1%87%D0%BD%D0%BE%D0%B9+%D1%86%D0%B5%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D0%B8+%D0%B2+%D1%87%D0%B5%D1%81%D1%82%D1%8C+%D0%9B%D0%BE%D1%81%D0%B0%D1%80%D0%B0+%E2%80%94+%D0%A2%D0%B8%D0%B1%D0%B5%D1%82%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D0%9D%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%B3%D0%BE%D0%B4%D0%B0.&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952320%2F,0,twitter.com,1,0,559,1,0,0,0,0,1,24.0,2025-01,Argentina
https://montepio24.sbs/,1,montepio24.sbs,0,0,23,1,0,0,0,0,0,0.0,2025-08,Spain
http://sourceforge.net/directory/communications/add_facet_filter?facet=language&constraint=PHP,0,sourceforge.net,1,0,94,3,0,0,0,0,1,25.0,2027-08,Australia
http://babal.net/news/view/111902/%D9%85%D9%86%D8%B9-%D8%AF%D8%AE%D9%88%D9%84-%C2%AB4-%D9%8A%D9%85%D9%86%D9%8A%D9%8A%D9%86%C2%BB-%D9%84%D9%84%D8%A8%D9%84%D8%A7%D8%AF-%D9%84%D8%B9%D8%AF%D9%85-%D8%AD%D8%B5%D9%88%D9%84%D9%87%D9%85-%D8%B9%D9%84%D9%89-%D9%85%D9%88%D8%A7%D9%81%D9%82%D8%A7%D8%AA-%D8%A3%D9%85%D9%86%D9%8A%D8%A9,0,babal.net,1,0,320,4,0,0,0,0,1,11.0,2025-03,United_Kingdom
http://jezebel.com/shade-court-kylie-jenner-vs-blac-chyna-is-still-exhau-1699544445?utm_source=recirculation&utm_medium=recirculation&utm_campaign=fridayPM,0,jezebel.com,1,0,155,1,0,0,0,0,1,28.0,2025-05,Italy
https://mobidrive.com/sharelink/w/4hWexsXTBv7eBj9RH3YAKg5Mc4NfotC2ukdtc6jQsJuc,1,mobidrive.com,1,0,78,3,0,0,0,0,1,20.0,2025-09,India
https://t.co/7oeHyyX8kw,1,t.co,1,0,23,1,0,0,1,0,1,14.0,2025-04,Netherlands
http://depositphotos.com/login.html?url=%2F13913122%2Fstock-video-golden-retriever-fetching-stick-on.html,0,depositphotos.com,1,0,105,1,0,0,0,0,1,15.0,2030-02,Australia
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FInoAwxva2pEyzD9f+%E7%BE%8E%E5%92%B2%E7%B5%90%E8%A1%A3+%23ero+%23douga+%23agesage,0,twitter.com,1,0,217,1,0,0,0,0,1,24.0,2025-01,Japan
https://certificacion.inea.sep.gob.certificado.cc/,1,certificacion.inea.sep.gob.certificado.cc,1,0,50,1,0,0,0,0,1,1.0,2025-04,Russia
http://techcrunch.com/video/relevancy-data-intelligent-video-ad-matching/518808012/,0,techcrunch.com,1,0,83,4,0,0,0,0,1,19.0,2025-06,Canada
https://balskal.icu/i/,1,balskal.icu,0,0,22,2,0,0,0,0,0,0.0,2025-08,India
https://pub-38db564309474be6ab4246cec0aaa027.r2.dev/index.html,1,pub-38db564309474be6ab4246cec0aaa027.r2.dev,1,0,62,1,0,0,0,1,1,2.0,2025-08,United_Kingdom
https://bit.ly/3JXlD0u,1,bit.ly,1,0,22,1,0,0,1,0,1,16.0,2032-05,Japan
http://hollywoodlife.com/2015/05/06/zendaya-crop-top-skirt-instagram-picture-material-girl-outfit/,0,hollywoodlife.com,1,0,98,5,0,0,0,0,1,24.0,2025-09,Australia
http://fazenda.gov.br/divulgacao/agenda/2014/marco/d.a.s.-5-agenda/?searchterm=agenda,0,fazenda.gov.br,0,0,85,6,0,0,0,0,0,29.0,,Germany
http://distractify.com/post/related/id/554cea3c4a0c4bc5174f8861/skip/10/limit/10/back/0,0,distractify.com,1,0,87,10,0,0,0,0,1,11.0,2025-01,Australia
https://pub-271f8cf435184b4aaad9058343044657.r2.dev/agdjfsdafjmaksk%2Chjss%2Ch.html,1,pub-271f8cf435184b4aaad9058343044657.r2.dev,1,0,83,1,0,0,0,1,1,2.0,2025-08,Italy
https://docs.google.com/presentation/d/e/2PACX-1vSf9U7IDpboN8aKLdVewdqXlrDagvqjKQw28vXL70EZXuFS5ez8vKE27fMXA9SclHxGx63C4YmY7Hq1/pub?start=true&amp;loop=true&amp;delayms=3000,1,docs.google.com,1,0,173,5,0,0,0,0,1,26.0,2028-09,Mexico
https://3nnbarqnailcentury.weeblysite.com/,1,3nnbarqnailcentury.weeblysite.com,1,0,42,1,0,0,0,0,1,11.0,2024-12,Argentina
http://askubuntu.com/questions/393713/windows-entryuefi-deleted-after-installing-ubuntu-in-legacy-mode,0,askubuntu.com,1,0,102,3,0,0,0,0,1,14.0,2025-02,Argentina
https://cloudflare-ipfs.com/ipfs/QmW6BKVQfsYa4252So6TfMZKty1qWwTUr2ZRhYUh2w4Pry/,1,cloudflare-ipfs.com,1,0,80,3,0,0,0,1,1,6.0,2032-05,South_Africa
https://cloudflare-ipfs.com/ipfs/bafybeieckxckrpfca4vnlcf33qsyjdrtdklcgqnwuiaj4dduirikmvujkm,1,cloudflare-ipfs.com,1,0,92,2,0,0,0,1,1,6.0,2032-05,United_Kingdom
http://nymag.com/thecut/2013/06/gisele-bundchen-look-book/slideshow/2012/08/20/gisele_bundchen,0,nymag.com,1,0,94,9,0,0,0,0,1,27.0,2024-11,Australia
http://askubuntu.com/questions/568608/gmtp-have-problems-while-syncing-music-with-lumia-520,0,askubuntu.com,1,0,91,3,0,0,0,0,1,14.0,2025-02,United_States
https://monarchmensalon.com/,1,monarchmensalon.com,1,0,28,1,0,0,0,0,1,3.0,2024-12,Belarus
https://new.express.adobe.com/webpage/cdVz3mJ9HaNiu,1,new.express.adobe.com,1,0,51,2,0,0,0,0,1,37.0,2025-05,United_States
http://bestblackhatforum.com/Thread-%E2%98%85%E2%98%85%E2%98%85-Supercharge-GSA-Search-Engine-Ranker-With-PA-and-DA-RANK-Like-it-s-2012-Again-%E2%98%85%E2%98%85%E2%98%85?page=2,0,bestblackhatforum.com,1,0,176,1,0,0,0,0,1,13.0,2025-04,United_States
http://extratorrent.cc/torrent/4190897/Grisaia_no_Kajitsu_Ep10-11_%5B1080p_BluRay_FLAC_x264%5D_-_Shujinowski.html,0,extratorrent.cc,0,0,113,3,0,0,0,0,0,13.0,2024-12,Spain
http://hdfcbank.com/personal/products/accounts-and-deposits/current-accounts/merchant-advantage-current-account,0,hdfcbank.com,1,0,111,5,0,0,0,0,1,27.0,2027-04,Italy
http://venturebeat.com/2015/05/11/intels-gordon-moore-speculates-on-the-future-and-the-end-of-moores-law/,0,venturebeat.com,1,0,105,5,0,0,1,0,1,19.0,2025-03,China
http://torcache.net/torrent/C6B609FF555A5FE5F9A2E902953907756C21386F.torrent?title=[kickass.to]the.great.book.of.best.quotes.of.all.time,0,torcache.net,1,0,136,2,0,0,0,0,1,13.0,2025-04,Spain
https://widget.elfsig.ht/47d5f482-cf47-40fc-9ce8-e19dc72ae89d,1,widget.elfsig.ht,1,0,61,1,0,0,0,0,1,3.0,2025-07,France
https://pub-0c31eba79d384e1a966a46dc30d66ca0.r2.dev/index.html,1,pub-0c31eba79d384e1a966a46dc30d66ca0.r2.dev,1,0,62,1,0,0,0,1,1,2.0,2025-08,Japan
https://pub-13125263ee2e4bf5a7b38c70a3099e7f.r2.dev/fccx8uyihfsjkibf398ry8s73r45sdyfhjscvbkr30ru9rsojhcnlkxcnbi3trg8wfcyfvzxjcvbf30ofsjkicvbg.html,1,pub-13125263ee2e4bf5a7b38c70a3099e7f.r2.dev,1,0,146,1,0,0,0,1,1,2.0,2025-08,France
https://docs.google.com/presentation/d/e/2PACX-1vSuxJx8Or3gJmfFC82J8bmt3FN7Gnb5Qw9AX2TsWr-drNfeuDX6I5xNhrcimPTRQ6yw0Lq7n1hqMf_L/pub?start=false&loop=false&delayms=3000,1,docs.google.com,1,0,167,5,0,0,0,0,1,26.0,2028-09,Japan
https://bancasella.guinguetteonloire.fr/ST/Sign_in.php,1,bancasella.guinguetteonloire.fr,1,0,54,2,0,0,0,0,1,3.0,2025-01,Brazil
http://tunein.com/radio/College-Radio-g6/15480783/ca-pub-1542925551861702/TuneInSearch,0,tunein.com,1,0,86,5,0,0,0,0,1,28.0,2025-05,Italy
https://vie.dei.mybluehost.me//pass/index/,1,vie.dei.mybluehost.me,1,0,42,4,1,0,0,0,1,7.0,2024-10,Netherlands
https://cloudflare-ipfs.com/ipfs/bafybeicpr3ahhh64ehoxxo4kr2ymeheb5eca5ufhpeb45652gnalxjut6e,1,cloudflare-ipfs.com,1,0,92,2,0,0,0,1,1,6.0,2032-05,India
https://docs.google.com/presentation/d/e/2PACX-1vSiHu_5xD3JNLGEX3toaXwbegtFVowaUU5LPAtb3Gk1tBRs-sqoIRzlnEm1lQVZKo7A5MA4sZfC26v_/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,1,0,190,5,0,0,0,0,1,26.0,2028-09,Brazil
http://plarium.com/en/strategy-games/stormfall-age-of-war/news/new-daily-loyalty-roll/,0,plarium.com,1,0,86,6,0,0,0,0,1,14.0,2025-04,France
http://nymag.com/thecut/2014/05/see-all-the-looks-from-the-2014-met-gala/slideshow/2014/05/05/met_gala_2014_,0,nymag.com,1,0,108,9,0,0,0,0,1,27.0,2024-11,China
http://techcrunch.com/2015/05/07/flickr-now-recognizes-whats-in-your-photos-revamps-site-search-and-apps/,0,techcrunch.com,1,0,105,5,0,0,0,0,1,19.0,2025-06,Japan
https://royaimayk.top/,1,royaimayk.top,1,0,22,1,0,0,0,0,1,0.0,2025-06,Argentina
http://nymag.com/thecut/2014/09/seen-in-paris-dinosaurs-drones-and-kimye/slideshow/2014/09/25/pfw_portfolio_1/landon-pfw-1-15/,0,nymag.com,1,0,126,11,0,0,0,0,1,27.0,2024-11,Italy
https://flowto.it/a5dooYdVA,1,flowto.it,1,0,27,1,0,0,0,0,1,4.0,2024-11,Canada
http://mylust.com/videos/52990/magnificent-korean-teen-hooker-sucking-my-dick-on-cam/,0,mylust.com,1,0,85,4,0,0,1,0,1,19.0,2026-11,Mexico
https://cloudflare-ipfs.com/ipfs/bafybeidke25x6pk6s4qbhdkxvwxw232tu33sruh7kdvusq2kxuayrhztrq/,1,cloudflare-ipfs.com,1,0,93,3,0,0,0,1,1,6.0,2032-05,Spain
http://extratorrent.cc/torrent_download/4191155/PublicAgent+-+Blonde+Russian+Loves+Strangers+Big+Cock+%5B1080p%5D.mov.torrent,0,extratorrent.cc,0,0,125,3,0,0,0,0,0,13.0,2024-12,Australia
http://thenextweb.com/apps/2011/07/24/the-complete-list-of-top-instagram-apps/gtm.js/,0,thenextweb.com,1,0,85,7,0,0,0,0,1,16.0,2025-08,China
https://docs.google.com/drawings/d/1GqBz0wIFjnKJIvdC_SF5c2-A6l0TattBVOG9loBJG3I/preview,1,docs.google.com,1,0,87,4,0,0,0,0,1,26.0,2028-09,United_States
https://t.ly/dgC7h,1,t.ly,1,0,18,1,0,0,0,0,1,14.0,2028-03,Mexico
http://pitchfork.com/features/rising/9631-adrenaline-addict-inside-sokos-manic-pop-dreamworld/,0,pitchfork.com,1,0,94,4,0,0,0,0,1,28.0,2024-10,Mexico
https://pareid.yachts/,1,pareid.yachts,0,0,22,1,0,0,0,0,0,0.0,2025-04,South_Africa
https://mettmess-logan--org.gitbook.io/us,1,mettmess-logan--org.gitbook.io,1,0,41,1,0,0,0,1,1,10.0,2025-03,Belarus
https://l.ead.me/bfJn5a,1,l.ead.me,1,0,23,1,0,0,0,0,1,8.0,2024-10,China
https://docs.google.com/presentation/d/e/2PACX-1vT1eHWS6n1GYfSpRL0TnKkBGdeCyI3-mOEy07SQ7SHwotszn6jwRju01FN1gW3PcJCMRcC2yTWoD33a/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,United_Kingdom
http://torcache.net/torrent/A4125517EFCF74C9169BFE47533B341D3B944868.torrent?title=[kickass.to]horriblesubs.aldnoah.zero.15.720p.mkv,0,torcache.net,1,0,132,2,0,0,0,0,1,13.0,2025-04,China
http://correios.com.br/para-voce/consultas-e-solicitacoes/precos-e-prazos/servicos-nacionais_pasta/carta-cartao-resposta,0,correios.com.br,1,0,120,5,0,0,0,0,1,26.0,2028-10,South_Africa
https://correoargentinoeh.top/add/,1,correoargentinoeh.top,0,0,34,2,0,0,0,0,0,0.0,2025-08,Russia
https://pub-dad4a688fbfe4556a78378eab7651684.r2.dev/change.html,1,pub-dad4a688fbfe4556a78378eab7651684.r2.dev,1,0,63,1,0,0,0,1,1,2.0,2025-08,China
https://io-en-trezorst.webflow.io/,1,io-en-trezorst.webflow.io,1,0,34,1,0,0,0,1,1,11.0,2028-05,Mexico
https://methamsklogheiin.gitbook.io/us,1,methamsklogheiin.gitbook.io,1,0,38,1,0,0,0,0,1,10.0,2025-03,Japan
https://docs.google.com/presentation/d/e/2PACX-1vT5g1eSLNbZ9ISxmVWoTm2J9C4KpRwJqT5C6Rzvz-6m7deOzqrFEN6i-zBumF1nGIb7I9VaM5-OA5or/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,Italy
http://digg.com/video/seth-meyers-writers-create-affirmations-to-boost-seths-confidence,0,digg.com,1,0,87,2,0,0,0,0,1,24.0,2028-12,Canada
https://inc-101559.weeblysite.com/,1,inc-101559.weeblysite.com,1,0,34,1,0,0,0,1,1,11.0,2024-12,Germany
https://upspostda.info/,1,upspostda.info,1,0,23,1,0,0,0,0,1,0.0,2025-08,Argentina
http://serverfault.com/questions/52370/what-is-the-order-group-policy-settings-are-applied,0,serverfault.com,1,0,90,3,0,0,1,0,1,15.0,2025-03,South_Africa
http://mylust.com/videos/232930/redheaded-hentai-chick-gets-her-tight-pussy-worked-over/,0,mylust.com,1,0,88,4,0,0,1,0,1,19.0,2026-11,Italy
https://pub-bfa2414c089246de81805e754bb9ef48.r2.dev/index.html,1,pub-bfa2414c089246de81805e754bb9ef48.r2.dev,1,0,62,1,0,0,0,1,1,2.0,2025-08,Netherlands
https://usps-postale.top/,1,usps-postale.top,1,0,25,1,0,0,0,1,1,0.0,2025-07,Japan
https://docs.google.com/presentation/d/e/2PACX-1vSRARb_ECZr8dZbr_SIp0FJ7Q75UaAcTZvgLC6XWx3uL7LLiGwC0uLgbxLc7sGNGor-mX3IRX-2EBK6/pub?start=false&loop=false&delayms=3000,1,docs.google.com,1,0,167,5,0,0,0,0,1,26.0,2028-09,Mexico
http://extratorrent.cc/torrent/4188882/Brandon+Flowers+-+The+Desired+Effect+%5B2015%5D+%5BMP3-320KBPS%5D+%5BH4CKUS%5D+%5BGloDLS%5D.html,0,extratorrent.cc,0,0,135,3,0,0,0,0,0,13.0,2024-12,Mexico
http://torcache.net/torrent/19B0AEA47C7C80CDE8C3073C3C3797D1C356B68C.torrent?title=[kickass.to]desktop.wallpapers.miscellaneous.1680x1050.2560x1600.101.p.2015.jpg,0,torcache.net,1,0,162,2,0,0,0,0,1,13.0,2025-04,South_Africa
https://linkby.tw/yahooupdat,1,linkby.tw,1,0,28,1,0,0,0,0,1,4.0,2025-08,Japan
http://thechive.com/2015/05/01/worlds-scariest-ride-this-guy-could-care-less-video/,0,thechive.com,1,0,83,5,0,0,0,0,1,16.0,2025-02,Brazil
https://soundcloud.com/jamaicandancehall/gyptian-feat-nicki-minaj-hold-yuh-remix-fme-humbless-21st,0,soundcloud.com,1,0,98,2,0,0,0,0,1,19.0,2025-06,United_Kingdom
https://baaliaaal.top/,1,baaliaaal.top,1,0,22,1,0,0,0,0,1,0.0,2025-08,Spain
https://docs.google.com/presentation/d/e/2PACX-1vSz0B4YHtjuf1f8fH1K32Lq1iIQemDSNb8eXhdp5Ii9VVdrNajMFFqnLqwmzgWKy2pD9cGFr8bqVoEM/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,India
https://extionn-app-metamask.gitbook.io,1,extionn-app-metamask.gitbook.io,1,0,39,0,0,0,0,1,1,10.0,2025-03,Australia
http://comicbook.com/2015/04/24/all-avengers-age-of-ultron-trailers-and-tv-spots-merged-into-one/,0,comicbook.com,1,0,97,5,0,0,0,0,1,29.0,2026-05,Spain
https://royalmail.tracking-item.date/,1,royalmail.tracking-item.date,1,0,37,1,0,0,0,1,1,0.0,2025-07,Mexico
https://helps-ih.top/,1,helps-ih.top,1,0,21,1,0,0,0,1,1,0.0,2025-08,Germany
http://anysex.com/albums/172/malvika-adhikari-presents-hot-babes-in-chennai-escorts/,0,anysex.com,1,0,84,4,0,0,1,0,1,25.0,2026-03,Canada
https://srb-postes.top/,1,srb-postes.top,1,0,23,1,0,0,0,1,1,0.0,2025-08,United_Kingdom
https://metamskigien.gitbook.io/us,1,metamskigien.gitbook.io,1,0,34,1,0,0,0,0,1,10.0,2025-03,United_States
https://www.google.com%E2%88%958f048667-50a9-4%E2%88%95585d4e26-1ebe-48@1237.nxqyly.com/7789/?loginid=224bf5f4-dce3-4jp,1,www.google.com%E2%88%958f048667-50a9-4%E2%88%95585d4e26-1ebe-48@1237.nxqyly.com,0,1,119,2,0,0,0,1,0,1.0,2025-08,Japan
http://mic.com/articles/117452/selena-gomez-had-the-perfect-shutdown-for-this-fat-shaming-instagram-troll,0,mic.com,1,0,105,3,0,0,0,0,1,30.0,2030-09,Brazil
http://vnexpress.net/tin-tuc/oto-xe-may/hai-oto-dam-nhau-vi-su-lieu-linh-cua-xe-may-3210715.html,0,vnexpress.net,1,0,96,3,0,0,0,0,1,24.0,2034-08,United_States
https://gemiddadlogin.gitbook.io/us,1,gemiddadlogin.gitbook.io,1,0,35,1,0,0,0,0,1,10.0,2025-03,Spain
https://att-108035.weeblysite.com/,1,att-108035.weeblysite.com,1,0,34,1,0,0,0,1,1,11.0,2024-12,Argentina
http://ap.org/Content/Press-Release/2015/AP-names-two-new-directors-re-elects-10-at-annual-meeting,0,ap.org,1,0,98,4,0,0,0,0,1,33.0,2028-07,Mexico
http://serverfault.com/questions/266787/slipstreaming-drivers-for-a-pci-controller-card-into-ubuntu-server-10-04-install,0,serverfault.com,1,0,120,3,0,0,1,0,1,15.0,2025-03,China
https://tinyurl.com/ycxd6nnh,1,tinyurl.com,1,0,28,1,0,0,1,0,1,22.0,2029-01,Japan
http://digg.com/video/before-and-after-the-fight-with-undefeated-mma-champ-nicholas-dalby,0,digg.com,1,0,89,2,0,0,0,0,1,24.0,2028-12,South_Africa
https://bafybeibem3njoklkabiq6ph4lkkmfjmmpp6dhgib655zzxhoq2ptfukqwa.ipfs.dweb.link/,1,bafybeibem3njoklkabiq6ph4lkkmfjmmpp6dhgib655zzxhoq2ptfukqwa.ipfs.dweb.link,1,0,83,1,0,0,0,0,1,7.0,2025-02,Brazil
https://docs.google.com/presentation/d/e/2PACX-1vSRZw3CRmz-JfhqsYN9xCKHKscU0mFkimE4yfFDnuLCa3l0tTTwBSVWc4jadO59HCWbHomHaGaw0FR_/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,1,docs.google.com,1,0,200,5,0,0,0,0,1,26.0,2028-09,Spain
http://plarium.com/en/strategy-games/pirates-tides-of-fortune/news/pillage-plunder-feature/,0,plarium.com,1,0,91,6,0,0,0,0,1,14.0,2025-04,Brazil
http://themeforest.net/item/selfie-unlimited-colors-magento-theme/full_screen_preview/11401926,0,themeforest.net,1,0,94,4,0,0,0,0,1,16.0,2025-11,India
https://mmavto.com,1,mmavto.com,1,0,18,0,0,0,0,0,1,11.0,2024-10,Spain
http://tunein.com/radio/Carolina-Mudcats-at-Myrtle-Beach-Pelicans-May-13-2015-p729095/,0,tunein.com,1,0,86,3,0,0,0,0,1,28.0,2025-05,Brazil
http://allegro.pl/show_item.php?item=5314216555&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,0,allegro.pl,1,0,93,1,0,0,0,0,1,24.0,2024-10,Mexico
https://docs.google.com/presentation/d/e/2PACX-1vRgRvlBVz8QK0hSknxPC0-y52V95rtKfmIPQWV-FCPNHtbQkJMCj-I9fyHTt8Wtel6OwhgEfMY6Pusl/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,Australia
http://depositphotos.com/search.html?st=0&image=1&vector=0&video=0&sorting=best_match&editorial_only=1&editorial_exclude=0&orientation=all&search_size=all&limit=60&nudity=0&query=fitness,0,depositphotos.com,1,0,186,1,0,0,0,0,1,15.0,2030-02,Spain
http://mic.com/articles/117416/5-quotes-show-why-mike-huckabee-is-2016-s-most-dangerous-candidate,0,mic.com,1,0,97,3,0,0,0,0,1,30.0,2030-09,Argentina
http://cheezburger.com/70958593/funny-animal-video-owl-poops-on-another-owl?ref=whatspopular,0,cheezburger.com,1,0,92,2,0,0,0,0,1,18.0,2026-12,Canada
http://babal.net/women/view/2003/%D9%81%D9%86%D8%AF%D9%82-%D8%A3%D9%88%D8%A8%D8%B1%D9%88%D9%8A-%D8%AF%D8%A8%D9%8A-%D9%88%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9-%D8%A3%D9%81%D8%B6%D9%84-%D9%81%D9%86%D8%AF%D9%82-%D9%81%D8%A7%D8%AE%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7,0,babal.net,1,0,306,4,0,0,0,0,1,11.0,2025-03,Germany
https://home-107818.weeblysite.com/,1,home-107818.weeblysite.com,1,0,35,1,0,0,0,1,1,11.0,2024-12,Spain
https://uspsj.com/,1,uspsj.com,1,0,18,1,0,0,0,0,1,0.0,2025-05,South_Africa
http://akhbarelyom.com/news/newdetails/411460/1/%D8%A3%D9%85%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1.html,0,akhbarelyom.com,1,0,120,5,0,0,0,0,1,22.0,2033-12,Italy
http://emgn.com/gaming/new-character-and-missions-included-in-watch-dogs-season-pass/,0,emgn.com,0,0,85,3,0,0,0,0,0,20.0,2025-06,France
https://pub-12430cda364f420fbea9b3dde9e45453.r2.dev/index.html,1,pub-12430cda364f420fbea9b3dde9e45453.r2.dev,1,0,62,1,0,0,0,1,1,2.0,2025-08,Russia
http://xvideo-jp.com/archives/category/%e5%8c%97%e9%87%8e%e3%81%ae%e3%81%9e%e3%81%bf,0,xvideo-jp.com,1,0,84,3,0,0,0,1,1,12.0,2025-05,United_Kingdom
https://turkeypost.net/,1,turkeypost.net,1,0,23,1,0,0,0,0,1,0.0,2025-07,Italy
http://udn.com/news/story/7327/898817-%E6%80%95%E8%83%8C%E8%88%89%E5%82%B5%E6%83%A1%E5%90%8D-%E5%B1%8F%E7%B8%A3%E5%BA%9C%E6%BE%84%E6%B8%85%E8%BF%BD%E5%8A%A0%E9%A0%90%E7%AE%97,0,udn.com,1,0,174,4,0,0,0,0,1,25.0,2026-09,France
https://expressdeliveo.top/,1,expressdeliveo.top,1,0,27,1,0,0,0,0,1,0.0,2025-08,China
https://ja81ba.cc/s/Jl3O,1,ja81ba.cc,0,0,24,2,0,0,0,0,0,0.0,2025-08,Argentina
https://conbiseiprolxgen.gitbook.io/us,1,conbiseiprolxgen.gitbook.io,1,0,38,1,0,0,0,0,1,10.0,2025-03,Russia
http://emgn.com/entertainment/these-10-people-survived-unbelievable-events-and-lived-to-tell-the-tale/,0,emgn.com,0,0,102,3,0,0,0,0,0,20.0,2025-06,Canada
https://kmctayurvedacollege.org/ingresoseguro/,1,kmctayurvedacollege.org,1,0,46,2,0,0,0,0,1,14.0,2025-07,Italy
http://slickdeals.net/f/7854195-12-pack-1-8oz-raw-revolution-organic-live-food-bars-various-flavors-11-and-free-shipping?src=pdw,0,slickdeals.net,1,0,128,2,0,0,0,0,1,24.0,2025-11,United_States
